"Date","Price","Open","High","Low","Vol.","Change %"
"Mar 20, 2020","63.35","60.05","65.00","60.05","14.09K","4.19%"
"Mar 19, 2020","60.80","65.55","66.95","58.00","26.30K","-6.96%"
"Mar 18, 2020","65.35","73.75","73.80","60.80","14.28K","-8.67%"
"Mar 17, 2020","71.55","68.10","75.85","68.10","6.98K","0.21%"
"Mar 16, 2020","71.40","77.00","86.00","66.35","12.64K","-0.76%"
"Mar 13, 2020","71.95","60.80","75.90","58.55","31.42K","0.49%"
"Mar 12, 2020","71.60","79.80","79.80","66.45","36.52K","-13.11%"
"Mar 11, 2020","82.40","76.00","84.95","76.00","7.98K","2.81%"
"Mar 09, 2020","80.15","91.50","91.50","80.00","30.16K","-9.13%"
"Mar 06, 2020","88.20","88.10","94.40","80.85","14.59K","-0.95%"
"Mar 05, 2020","89.05","88.55","91.50","88.50","12.11K","0.56%"
"Mar 04, 2020","88.55","94.00","95.80","85.95","14.19K","-5.80%"
"Mar 03, 2020","94.00","94.95","95.00","93.15","4.15K","2.12%"
"Mar 02, 2020","92.05","101.85","101.90","90.00","13.60K","-2.33%"
"Feb 28, 2020","94.25","102.00","102.85","93.00","33.61K","-8.89%"
"Feb 27, 2020","103.45","103.00","106.50","100.50","10.55K","-0.58%"
"Feb 26, 2020","104.05","106.00","108.90","102.15","8.40K","-2.67%"
"Feb 25, 2020","106.90","109.00","109.00","105.30","3.07K","-2.60%"
"Feb 24, 2020","109.75","106.50","111.55","104.65","15.69K","3.05%"
"Feb 20, 2020","106.50","107.00","110.50","104.10","7.46K","-0.98%"
"Feb 19, 2020","107.55","107.00","110.95","107.00","7.15K","0.33%"
"Feb 18, 2020","107.20","109.00","113.95","106.50","10.00K","-2.68%"
"Feb 17, 2020","110.15","112.05","112.05","109.20","7.55K","-2.22%"
"Feb 14, 2020","112.65","114.10","115.00","112.05","11.65K","-1.31%"
"Feb 13, 2020","114.15","116.45","116.80","114.00","8.69K","-2.56%"
"Feb 12, 2020","117.15","116.95","118.20","114.00","14.83K","0.17%"
"Feb 11, 2020","116.95","117.95","119.00","114.10","26.20K","1.34%"
"Feb 10, 2020","115.40","119.00","119.00","115.00","9.78K","-0.65%"
"Feb 07, 2020","116.15","119.80","119.80","115.75","9.56K","-1.23%"
"Feb 06, 2020","117.60","117.70","120.00","117.00","14.96K","-0.08%"
"Feb 05, 2020","117.70","117.30","120.55","115.10","12.58K","-0.38%"
"Feb 04, 2020","118.15","116.50","119.55","113.15","9.64K","2.83%"
"Feb 03, 2020","114.90","116.90","117.45","112.90","9.39K","0.70%"
"Feb 01, 2020","114.10","119.30","119.30","113.40","9.01K","-2.35%"
"Jan 31, 2020","116.85","120.40","120.40","116.35","11.68K","-2.18%"
"Jan 30, 2020","119.45","123.00","124.00","119.10","10.00K","-2.81%"
"Jan 29, 2020","122.90","122.80","126.95","119.35","33.45K","2.93%"
"Jan 28, 2020","119.40","120.20","123.80","119.10","15.27K","-1.85%"
"Jan 27, 2020","121.65","122.00","126.00","119.45","13.35K","0.50%"
"Jan 24, 2020","121.05","118.20","122.70","118.00","13.01K","2.41%"
"Jan 23, 2020","118.20","118.05","120.75","116.95","15.46K","-0.08%"
"Jan 22, 2020","118.30","120.00","122.50","118.00","8.88K","-1.74%"
"Jan 21, 2020","120.40","120.00","122.00","118.45","14.76K","-1.15%"
"Jan 20, 2020","121.80","126.00","126.00","120.50","8.50K","-2.40%"
"Jan 17, 2020","124.80","125.15","126.50","124.10","8.43K","-0.60%"
"Jan 16, 2020","125.55","125.55","129.70","124.95","18.25K","-0.87%"
"Jan 15, 2020","126.65","127.25","129.90","122.85","25.92K","2.10%"
"Jan 14, 2020","124.05","128.00","128.00","122.00","16.08K","-1.00%"
"Jan 13, 2020","125.30","127.90","129.35","122.25","35.18K","0.48%"
"Jan 10, 2020","124.70","119.75","130.95","118.00","118.97K","5.14%"
"Jan 09, 2020","118.60","115.00","122.60","114.45","28.76K","4.40%"
"Jan 08, 2020","113.60","115.35","115.35","110.95","15.87K","-1.56%"
"Jan 07, 2020","115.40","117.40","117.40","114.25","9.11K","1.41%"
"Jan 06, 2020","113.80","120.00","120.00","111.80","27.51K","-7.40%"
"Jan 03, 2020","122.90","122.30","128.80","121.05","32.58K","-0.04%"
