"Date","Price","Open","High","Low","Vol.","Change %"
"Sep 12, 2018","9,306.80","9,286.50","9,319.70","9,248.70","130.32M","0.24%"
"Sep 11, 2018","9,284.10","9,301.10","9,302.50","9,211.80","122.17M","0.14%"
"Sep 10, 2018","9,270.80","9,173.00","9,300.90","9,161.00","144.74M","1.09%"
"Sep 07, 2018","9,171.20","9,209.20","9,237.90","9,111.10","162.08M","-0.41%"
"Sep 06, 2018","9,208.70","9,267.70","9,291.80","9,208.20","160.95M","-1.00%"
"Sep 05, 2018","9,301.30","9,353.20","9,377.60","9,301.30","180.70M","-0.80%"
"Sep 04, 2018","9,376.30","9,414.70","9,436.10","9,308.70","159.84M","0.00%"
"Sep 03, 2018","9,376.10","9,387.70","9,421.60","9,356.10","89.35M","-0.24%"
"Aug 31, 2018","9,399.10","9,466.30","9,470.60","9,375.10","172.66M","-0.72%"
"Aug 30, 2018","9,467.60","9,546.10","9,574.10","9,445.10","144.31M","-1.06%"
"Aug 29, 2018","9,569.50","9,585.70","9,597.10","9,502.30","104.42M","-0.39%"
"Aug 28, 2018","9,606.50","9,667.60","9,671.10","9,598.40","114.91M","-0.55%"
"Aug 27, 2018","9,659.80","9,631.60","9,662.70","9,596.20","79.60M","0.73%"
"Aug 24, 2018","9,589.50","9,559.70","9,625.80","9,559.70","99.42M","0.23%"
"Aug 23, 2018","9,567.30","9,592.50","9,630.20","9,556.20","93.56M","-0.13%"
"Aug 22, 2018","9,580.20","9,535.50","9,595.40","9,512.40","114.12M","0.33%"
"Aug 21, 2018","9,549.00","9,465.90","9,591.00","9,459.40","110.66M","0.85%"
"Aug 20, 2018","9,468.60","9,448.90","9,512.50","9,437.10","95.32M","0.54%"
"Aug 17, 2018","9,417.30","9,450.30","9,457.00","9,357.60","141.12M","-0.11%"
"Aug 16, 2018","9,427.40","9,440.80","9,458.90","9,384.70","138.15M","0.43%"
"Aug 15, 2018","9,386.80","9,537.00","9,547.60","9,339.50","163.61M","-1.26%"
"Aug 14, 2018","9,507.00","9,574.80","9,596.30","9,476.90","164.12M","-0.25%"
"Aug 13, 2018","9,530.40","9,543.80","9,558.40","9,475.10","177.47M","-0.75%"
"Aug 10, 2018","9,602.10","9,669.60","9,675.60","9,557.40","224.94M","-1.56%"
"Aug 09, 2018","9,754.60","9,745.20","9,756.70","9,693.20","108.33M","0.08%"
"Aug 08, 2018","9,747.10","9,763.90","9,794.00","9,700.40","107.99M","-0.26%"
"Aug 07, 2018","9,772.80","9,751.80","9,813.60","9,743.40","101.97M","0.52%"
"Aug 06, 2018","9,722.70","9,758.40","9,788.40","9,699.30","114.09M","-0.18%"
"Aug 03, 2018","9,739.80","9,710.30","9,762.70","9,671.20","146.43M","0.43%"
"Aug 02, 2018","9,698.20","9,765.90","9,783.80","9,666.60","196.96M","-1.03%"
"Aug 01, 2018","9,799.30","9,871.10","9,902.30","9,795.10","136.28M","-0.72%"
"Jul 31, 2018","9,870.70","9,846.20","9,924.40","9,843.50","203.08M","0.17%"
"Jul 30, 2018","9,854.10","9,827.90","9,905.30","9,825.10","140.60M","-0.14%"
"Jul 27, 2018","9,867.90","9,781.60","9,896.00","9,775.90","230.69M","0.90%"
"Jul 26, 2018","9,780.00","9,741.20","9,789.70","9,732.50","184.76M","0.79%"
"Jul 25, 2018","9,703.10","9,769.80","9,771.70","9,686.20","149.29M","-0.72%"
"Jul 24, 2018","9,773.10","9,775.90","9,820.10","9,753.90","160.66M","0.48%"
"Jul 23, 2018","9,726.10","9,699.70","9,747.60","9,661.40","116.98M","0.01%"
"Jul 20, 2018","9,724.80","9,710.40","9,751.30","9,654.30","162.18M","0.04%"
"Jul 19, 2018","9,721.10","9,748.90","9,796.70","9,696.20","147.19M","-0.33%"
"Jul 18, 2018","9,753.20","9,739.10","9,753.20","9,672.70","143.48M","0.35%"
"Jul 17, 2018","9,719.40","9,716.40","9,759.50","9,643.90","175.05M","0.03%"
"Jul 16, 2018","9,716.90","9,733.60","9,781.10","9,697.10","113.17M","-0.18%"
"Jul 13, 2018","9,734.80","9,807.50","9,807.50","9,717.60","132.53M","-0.33%"
"Jul 12, 2018","9,767.40","9,774.80","9,784.80","9,694.40","128.90M","0.35%"
"Jul 11, 2018","9,733.60","9,822.50","9,833.40","9,733.60","175.89M","-1.57%"
"Jul 10, 2018","9,889.30","9,935.60","9,938.00","9,873.30","147.68M","-0.38%"
"Jul 09, 2018","9,927.00","9,923.50","9,971.60","9,912.70","130.08M","0.22%"
"Jul 06, 2018","9,905.00","9,905.00","9,926.90","9,833.20","166.58M","0.39%"
