"Date","Price","Open","High","Low","Vol.","Change %"
"Mar 13, 2015","10.83","10.62","10.83","10.62","1.48K","2.07%"
"Mar 12, 2015","10.61","10.50","10.61","10.50","1.30K","0.86%"
"Mar 11, 2015","10.52","10.52","10.52","10.52","0.01K","2.94%"
"Mar 10, 2015","10.22","10.22","10.22","10.22","0.07K","-0.68%"
"Mar 06, 2015","10.29","10.29","10.29","10.29","0.01K","-2.92%"
"Mar 04, 2015","10.60","10.60","10.60","10.60","1.19K","-1.85%"
"Mar 03, 2015","10.80","10.80","10.80","10.80","1.72K","-1.82%"
"Feb 27, 2015","11.00","11.00","11.00","11.00","2.00K","2.80%"
"Feb 25, 2015","10.70","10.70","10.70","10.70","2.99K","-2.73%"
"Feb 24, 2015","11.00","11.00","11.00","11.00","0.09K","4.76%"
"Feb 23, 2015","10.50","10.50","10.50","10.50","2.97K","0.00%"
"Feb 20, 2015","10.50","10.03","10.50","10.03","1.86K","1.94%"
"Feb 17, 2015","10.30","10.30","10.30","10.30","0.35K","0.00%"
"Feb 13, 2015","10.30","10.30","10.30","10.30","0.27K","3.00%"
"Feb 05, 2015","10.00","10.00","10.00","10.00","0.21K","0.00%"
"Feb 03, 2015","10.00","10.00","10.00","10.00","0.03K","-2.25%"
"Jan 30, 2015","10.23","10.23","10.23","10.23","0.01K","0.00%"
"Jan 29, 2015","10.23","10.22","10.23","10.22","0.14K","0.29%"
"Jan 27, 2015","10.20","10.40","10.40","10.20","1.25K","-2.02%"
"Jan 26, 2015","10.41","10.41","10.41","10.41","0.89K","-3.61%"
"Jan 23, 2015","10.80","10.80","10.80","10.80","0.05K","2.86%"
"Jan 22, 2015","10.50","10.10","10.50","10.10","3.94K","3.04%"
"Jan 21, 2015","10.19","10.50","10.50","10.19","2.60K","-2.95%"
"Jan 20, 2015","10.50","10.50","10.50","10.50","2.00K","0.00%"
"Jan 19, 2015","10.50","10.50","10.50","10.50","0.22K","0.00%"
"Jan 15, 2015","10.50","10.50","10.50","10.50","0.11K","0.00%"
"Jan 14, 2015","10.50","10.50","10.50","10.50","0.03K","0.00%"
"Jan 13, 2015","10.50","10.50","10.50","10.50","0.80K","0.00%"
"Jan 12, 2015","10.50","10.25","10.50","10.25","5.60K","5.00%"
"Jan 09, 2015","10.00","9.90","10.00","9.90","1.22K","1.83%"
"Jan 06, 2015","9.82","9.82","9.82","9.82","0.30K","-2.77%"
"Dec 29, 2014","10.10","10.10","10.10","10.10","0.99K","0.00%"
"Dec 24, 2014","10.10","10.10","10.10","10.00","8.08K","1.00%"
"Dec 22, 2014","10.00","10.00","10.00","10.00","0.84K","-0.50%"
"Dec 18, 2014","10.05","10.01","10.05","10.01","1.08K","0.40%"
"Dec 16, 2014","10.01","10.01","10.01","10.01","0.50K","0.10%"
"Dec 15, 2014","10.00","10.00","10.00","10.00","0.03K","0.00%"
"Dec 12, 2014","10.00","10.00","10.00","10.00","0.06K","0.00%"
"Dec 11, 2014","10.00","10.00","10.00","10.00","0.30K","-0.99%"
"Dec 09, 2014","10.10","9.86","10.10","9.86","2.92K","0.00%"
"Dec 08, 2014","10.10","10.10","10.10","10.10","0.44K","0.00%"
"Dec 05, 2014","10.10","10.10","10.10","10.10","0.44K","0.60%"
"Dec 04, 2014","10.04","10.00","10.04","10.00","0.57K","0.40%"
"Dec 03, 2014","10.00","10.00","10.00","10.00","0.03K","0.00%"
"Dec 02, 2014","10.00","10.00","10.00","10.00","0.70K","0.00%"
"Dec 01, 2014","10.00","10.00","10.00","10.00","0.34K","0.00%"
"Nov 27, 2014","10.00","10.00","10.02","10.00","2.32K","0.00%"
"Nov 26, 2014","10.00","10.00","10.00","10.00","0.30K","0.00%"
"Nov 20, 2014","10.00","10.00","10.00","10.00","2.21K","-0.50%"
"Nov 17, 2014","10.05","10.04","10.05","10.00","8.43K","2.45%"
"Nov 14, 2014","9.81","9.85","9.85","9.80","3.66K","-1.90%"
"Nov 11, 2014","10.00","10.00","10.00","10.00","0.02K","1.42%"
"Nov 10, 2014","9.86","9.85","9.86","9.85","4.67K","-0.40%"
"Nov 05, 2014","9.90","10.00","10.00","9.90","2.36K","-1.00%"
"Nov 04, 2014","10.00","10.00","10.00","10.00","1.60K","-0.10%"
"Nov 03, 2014","10.01","10.20","10.20","10.01","9.29K","-2.82%"
"Oct 31, 2014","10.30","10.30","10.30","10.30","7.00K","-0.68%"
"Oct 30, 2014","10.37","10.37","10.37","10.37","0.11K","2.98%"
"Oct 29, 2014","10.07","10.06","10.07","10.06","0.79K","-2.71%"
"Oct 28, 2014","10.35","10.35","10.35","10.35","0.05K","2.88%"
"Oct 27, 2014","10.06","10.06","10.06","10.06","0.70K","0.10%"
"Oct 24, 2014","10.05","10.05","10.20","10.05","7.44K","-0.59%"
"Oct 23, 2014","10.11","10.05","10.11","10.05","2.10K","1.00%"
"Oct 22, 2014","10.01","10.01","10.01","10.01","0.10K","0.00%"
"Oct 21, 2014","10.01","10.00","10.01","10.00","2.20K","0.10%"
"Oct 17, 2014","10.00","9.90","10.01","9.90","0.65K","0.00%"
"Oct 15, 2014","10.00","10.00","10.00","10.00","1.37K","0.00%"
"Oct 14, 2014","10.00","9.80","10.00","9.80","1.79K","0.00%"
"Oct 13, 2014","10.00","9.80","10.00","9.80","1.38K","2.04%"
"Oct 10, 2014","9.80","9.80","9.80","9.80","2.33K","1.03%"
"Oct 08, 2014","9.70","9.70","9.70","9.70","1.04K","-1.02%"
"Oct 07, 2014","9.80","9.80","9.80","9.80","3.20K","2.51%"
"Oct 06, 2014","9.56","9.56","9.56","9.56","0.18K","0.00%"
"Oct 02, 2014","9.56","9.70","9.70","9.55","2.29K","-0.42%"
"Sep 30, 2014","9.60","9.60","9.60","9.55","0.72K","0.00%"
"Sep 29, 2014","9.60","9.60","9.60","9.60","1.73K","-1.03%"
"Sep 25, 2014","9.70","9.70","9.70","9.70","0.50K","0.52%"
"Sep 24, 2014","9.65","9.75","9.75","9.65","0.45K","-0.52%"
"Sep 23, 2014","9.70","9.73","9.80","9.70","2.89K","-2.90%"
"Sep 22, 2014","9.99","9.99","9.99","9.99","0.04K","2.88%"
"Sep 19, 2014","9.71","9.60","9.71","9.60","0.46K","1.15%"
"Sep 18, 2014","9.60","9.60","9.60","9.60","0.10K","1.05%"
"Sep 15, 2014","9.50","9.50","9.50","9.50","0.67K","-4.04%"
"Sep 12, 2014","9.90","9.70","9.90","9.70","1.00K","2.06%"
"Sep 11, 2014","9.70","9.70","9.70","9.40","1.43K","0.00%"
"Sep 10, 2014","9.70","9.70","9.70","9.70","0.50K","2.11%"
"Sep 08, 2014","9.50","9.45","9.70","9.45","6.41K","0.53%"
"Sep 05, 2014","9.45","9.45","9.45","9.45","0.25K","-0.53%"
"Sep 03, 2014","9.50","9.50","9.50","9.50","1.00K","0.96%"
"Sep 02, 2014","9.41","9.41","9.41","9.41","0.14K","-2.99%"
"Sep 01, 2014","9.70","9.70","9.70","9.70","0.91K","0.41%"
"Aug 25, 2014","9.66","9.66","9.66","9.66","0.10K","0.00%"
"Aug 20, 2014","9.66","9.65","9.66","9.65","0.09K","0.10%"
"Aug 19, 2014","9.65","9.66","9.66","9.65","0.18K","0.00%"
"Aug 14, 2014","9.65","9.65","9.65","9.65","1.31K","0.42%"
"Aug 13, 2014","9.61","9.61","9.61","9.61","0.09K","-2.93%"
"Aug 11, 2014","9.90","9.90","9.90","9.90","0.41K","0.00%"
"Aug 07, 2014","9.90","9.90","9.90","9.90","0.15K","-1.00%"
"Aug 06, 2014","10.00","10.00","10.00","10.00","1.75K","-0.50%"
"Jul 31, 2014","10.05","10.20","10.20","10.05","37.00K","0.50%"
"Jul 25, 2014","10.00","10.00","10.00","10.00","0.26K","-0.10%"
"Jul 23, 2014","10.01","10.35","10.35","10.00","1.56K","-2.82%"
"Jul 22, 2014","10.30","10.30","10.30","10.30","0.18K","-0.87%"
"Jul 21, 2014","10.39","10.30","10.39","10.30","0.66K","-0.10%"
"Jul 17, 2014","10.40","10.40","10.40","10.40","0.09K","0.97%"
"Jul 16, 2014","10.30","10.30","10.30","10.30","0.84K","0.98%"
"Jul 15, 2014","10.20","10.20","10.20","10.20","0.21K","0.00%"
"Jul 08, 2014","10.20","10.20","10.20","10.20","0.15K","-2.86%"
"Jul 04, 2014","10.50","10.30","10.50","10.30","7.78K","2.94%"
"Jul 02, 2014","10.20","10.20","10.20","10.20","0.91K","-2.86%"
"Jul 01, 2014","10.50","10.50","10.50","10.50","1.00K","-0.19%"
"Jun 27, 2014","10.52","10.52","10.52","10.52","0.09K","0.00%"
"Jun 26, 2014","10.52","10.50","10.52","10.50","0.32K","2.94%"
"Jun 25, 2014","10.22","10.22","10.22","10.22","4.04K","-2.94%"
"Jun 24, 2014","10.53","10.53","10.53","10.53","3.50K","-4.96%"
"Jun 23, 2014","11.08","11.08","11.08","11.08","1.03K","-4.97%"
"Jun 19, 2014","11.66","11.66","11.66","11.66","4.38K","-4.97%"
"Jun 13, 2014","12.27","12.27","12.27","12.27","1.82K","-4.96%"
"May 06, 2014","12.91","12.91","12.91","12.91","0.02K","0.00%"
"Apr 25, 2014","12.91","12.69","12.91","12.69","150.00K","1.65%"
"Apr 24, 2014","12.70","12.40","12.70","12.40","3.07K","5.83%"
"Apr 23, 2014","12.00","10.58","12.00","10.51","16.05K","9.09%"
"Apr 17, 2014","11.00","10.80","11.00","10.80","1.69K","2.80%"
"Apr 16, 2014","10.70","10.80","10.80","10.70","0.50K","-2.73%"
"Apr 14, 2014","11.00","11.00","11.00","11.00","0.25K","3.77%"
"Apr 10, 2014","10.60","10.66","10.66","10.60","0.33K","-1.85%"
"Apr 09, 2014","10.80","10.80","10.80","10.80","0.30K","-1.82%"
"Apr 03, 2014","11.00","10.90","11.00","10.90","1.94K","0.92%"
"Apr 02, 2014","10.90","10.90","10.90","10.90","0.63K","-2.77%"
"Mar 28, 2014","11.21","11.21","11.21","11.21","0.01K","-0.80%"
"Mar 21, 2014","11.30","11.50","11.50","11.30","5.34K","-1.74%"
"Mar 20, 2014","11.50","11.22","11.50","11.22","0.53K","2.50%"
"Mar 18, 2014","11.22","11.22","11.22","11.22","0.30K","0.18%"
"Mar 13, 2014","11.20","11.01","11.50","11.01","4.98K","0.00%"
"Mar 11, 2014","11.20","11.20","11.20","11.20","0.10K","-2.61%"
