Date,Price,Open,High,Low,Vol.,Change %
30-Jun-20,8.32,110.85,112.05,107.55,5.65M,-1.46%
29-Jun-20,8.33,112.65,112.85,108,7.22M,-2.62%
26-Jun-20,8.08,115.4,116,112.1,5.21M,-1.66%
25-Jun-20,7.88,112.75,117.4,112.25,8.96M,1.46%
24-Jun-20,7.78,112.9,115.5,111,6.77M,0.36%
23-Jun-20,7.92,116.6,116.6,111.9,8.95M,-1.66%
22-Jun-20,8.20,107.5,115.9,107.35,20.50M,7.32%
19-Jun-20,8.02,107.2,108.7,103.8,16.15M,-0.56%
18-Jun-20,8.11,104,107.9,102.15,15.67M,1.08%
17-Jun-20,7.60,107.4,109.75,105.5,15.81M,-1.30%
16-Jun-20,7.67,106.4,110.45,105.8,19.73M,2.63%
15-Jun-20,7.57,105.9,107.6,103.7,9.47M,-1.27%
12-Jun-20,7.84,96.15,107,96,17.03M,4.17%
11-Jun-20,7.98,101,106.2,99.7,15.41M,0.89%
10-Jun-20,8.10,98.8,101.5,97.6,15.09M,4.24%
9-Jun-20,8.23,101.95,102.65,96.1,26.99M,-4.49%
8-Jun-20,7.98,101.45,104.4,99.4,11.18M,1.55%
5-Jun-20,8.14,94.05,102,94.05,16.21M,6.74%
4-Jun-20,7.19,94,95.75,92.45,5.28M,0.11%
3-Jun-20,7.80,95.4,97.5,93,7.49M,-0.95%
2-Jun-20,7.98,93.8,96.15,93.1,4.89M,0.48%
1-Jun-20,7.42,90.5,95.15,89.8,8.55M,5.99%
29-May-20,7.33,87,91.6,86.35,15.13M,0.74%
28-May-20,7.26,86.85,88.95,85.5,6.80M,1.91%
27-May-20,7.35,85,86.6,84.15,6.26M,2.43%
26-May-20,6.94,85.05,86.35,83.65,6.19M,-1.98%
22-May-20,6.83,88.7,89.3,85.5,7.38M,-3.21%
21-May-20,7.26,88,89.15,87.4,5.16M,1.31%
20-May-20,7.30,87.75,88.8,86.7,4.67M,0.29%
19-May-20,6.88,92.35,92.95,86.9,9.64M,-3.53%
18-May-20,6.98,98,98.55,90,10.86M,-7.51%
15-May-20,7.55,99.65,102.35,97.3,10.40M,-1.95%
14-May-20,7.77,101,104.8,98.05,28.17M,-0.75%
13-May-20,7.84,93.5,102.5,91.9,27.69M,12.47%
12-May-20,7.94,88.5,90.55,87.25,7.24M,0.34%
11-May-20,7.68,88.9,91.6,88.05,6.27M,1.83%
8-May-20,7.74,92.8,92.8,86.9,5.69M,-4.42%
7-May-20,8.06,90.6,92.85,90.15,5.73M,0.11%
6-May-20,7.60,90.3,91.75,88.5,7.12M,1.50%
5-May-20,7.82,90.95,92.35,89.75,4.63M,0.11%
4-May-20,7.12,92.95,92.95,89,12.50M,-5.76%
30-Apr-20,6.89,94.65,96.25,93.25,8.64M,2.47%
29-Apr-20,7.18,91,94.3,90.25,9.97M,4.66%
28-Apr-20,6.92,89.9,90.3,88.8,4.26M,0.34%
27-Apr-20,6.74,90.35,91.05,88.35,5.47M,-0.62%
24-Apr-20,5.83,90.65,93.4,89.1,6.04M,-2.72%
23-Apr-20,5.79,91,93.65,90.5,4.16M,1.66%
22-Apr-20,5.66,91,91.15,89,5.31M,-1.20%
21-Apr-20,5.76,92.5,92.85,89.55,4.76M,-3.23%
20-Apr-20,6.35,96.9,98.15,93.6,6.33M,-1.05%
17-Apr-20,6.35,93.5,99,92.5,9.92M,4.95%
16-Apr-20,7.08,89.25,92.1,88.15,4.77M,0.72%
15-Apr-20,6.76,89.2,93.45,87.7,7.96M,2.79%
13-Apr-20,7.80,89,90.2,85.6,5.01M,-1.24%
9-Apr-20,7.77,88.8,90.2,87.05,6.52M,1.60%
8-Apr-20,7.64,87,91.65,86.05,8.51M,0.69%
7-Apr-20,9.01,88,88.4,84.5,6.61M,2.29%
3-Apr-20,9.47,88.2,88.2,84.65,3.51M,-2.19%
1-Apr-20,9.65,88.5,91.2,86.1,4.18M,-2.03%
31-Mar-20,9.71,87,90.05,85.35,7.42M,4.35%
30-Mar-20,9.58,83,87.65,80.65,5.52M,0.06%
27-Mar-20,9.50,89.6,92.6,84,7.32M,-3.13%
26-Mar-20,9.86,84.5,90.3,78.75,12.98M,4.59%
25-Mar-20,10.19,81.5,85.75,79.65,6.73M,3.01%
24-Mar-20,10.29,82.05,84.9,79,7.46M,0.37%
23-Mar-20,10.61,86,100.65,80.45,5.67M,-11.46%
20-Mar-20,11.21,89.75,95.2,88.9,12.66M,2.75%
19-Mar-20,11.53,91.9,93.25,83.4,12.17M,-6.99%
18-Mar-20,11.59,93.75,97.8,91.75,9.06M,3.12%
17-Mar-20,11.58,94.85,99.75,92.15,6.01M,-1.74%
16-Mar-20,11.75,96,98.85,93.85,5.77M,-6.15%
13-Mar-20,11.87,85.6,101.6,84,11.77M,8.32%
12-Mar-20,11.88,100,100,91.25,14.91M,-11.21%
11-Mar-20,11.98,107.6,109.3,104.3,5.17M,-2.56%
9-Mar-20,11.96,113.2,113.5,106.1,4.76M,-6.68%
6-Mar-20,11.81,115.5,117.3,113,6.17M,-2.58%
5-Mar-20,11.97,118,121.2,117.35,7.27M,0.85%
4-Mar-20,12.03,120.65,120.65,115.1,6.39M,-2.00%
3-Mar-20,12.00,119.7,121.4,116.45,7.46M,1.70%
2-Mar-20,11.80,120.95,124.6,116.1,7.72M,-0.04%
28-Feb-20,11.52,123.5,123.6,116.7,9.76M,-6.73%
27-Feb-20,11.69,129.75,130.35,125.45,4.37M,-2.66%
