"Date","Price","Open","High","Low","Vol.","Change %"
"May 28, 2020","18,014.35","17,980.90","18,293.55","17,840.75","2.69K","0.66%"
"May 27, 2020","17,896.95","17,688.00","17,980.00","17,435.10","4.63K","2.15%"
"May 26, 2020","17,520.65","17,600.00","17,650.00","17,300.00","1.97K","-0.92%"
"May 22, 2020","17,683.15","17,900.00","18,200.00","17,600.00","1.83K","-1.12%"
"May 21, 2020","17,883.30","17,648.00","18,494.00","17,507.35","5.27K","2.05%"
"May 20, 2020","17,524.15","16,880.00","17,700.00","16,830.40","2.57K","4.12%"
"May 19, 2020","16,830.40","17,200.00","17,348.00","16,745.00","2.64K","-1.28%"
"May 18, 2020","17,048.40","17,650.00","17,650.00","17,010.05","3.43K","-3.55%"
"May 15, 2020","17,675.50","17,800.00","17,979.95","17,520.00","1.75K","-0.34%"
"May 14, 2020","17,735.85","18,310.00","18,450.00","17,650.10","3.76K","-3.17%"
"May 13, 2020","18,316.30","18,899.00","18,899.00","18,251.10","2.27K","1.16%"
"May 12, 2020","18,107.10","18,000.00","18,299.00","17,750.00","2.96K","-0.40%"
"May 11, 2020","18,179.10","18,900.00","18,921.90","18,100.00","2.81K","-2.36%"
"May 08, 2020","18,618.70","18,880.00","19,099.95","18,501.00","2.18K","-1.37%"
"May 07, 2020","18,878.20","18,526.00","18,897.00","18,526.00","1.35K","0.91%"
"May 06, 2020","18,708.00","18,847.00","18,848.00","18,510.05","1.37K","0.28%"
"May 05, 2020","18,655.25","18,940.00","19,000.00","18,580.00","1.83K","-0.92%"
"May 04, 2020","18,828.50","19,110.05","19,240.00","18,737.60","2.58K","-2.95%"
"Apr 30, 2020","19,400.20","19,559.15","19,957.00","19,200.30","5.40K","-0.74%"
"Apr 29, 2020","19,544.60","19,489.00","19,594.00","19,000.00","3.55K","1.28%"
"Apr 28, 2020","19,297.95","19,799.00","19,799.00","18,811.00","1.37K","-1.06%"
"Apr 27, 2020","19,505.15","19,401.00","19,560.30","19,150.00","5.02K","1.96%"
"Apr 24, 2020","19,130.45","18,690.00","19,199.90","18,301.05","12.60K","1.87%"
"Apr 23, 2020","18,778.75","18,819.00","18,999.00","18,601.00","1.95K","0.32%"
"Apr 22, 2020","18,719.50","19,510.00","19,649.95","18,661.00","10.56K","-3.55%"
"Apr 21, 2020","19,409.35","19,799.95","19,854.95","19,254.95","6.15K","-2.27%"
"Apr 20, 2020","19,861.05","19,651.00","19,997.00","19,354.05","4.22K","0.82%"
"Apr 17, 2020","19,700.30","19,999.00","19,999.00","19,393.45","8.83K","0.49%"
"Apr 16, 2020","19,605.15","18,885.00","19,840.00","18,800.00","10.32K","3.88%"
"Apr 15, 2020","18,872.80","18,800.00","18,997.20","18,482.05","19.07K","0.57%"
"Apr 13, 2020","18,766.75","19,640.00","19,700.00","18,650.40","8.17K","-0.92%"
"Apr 09, 2020","18,941.85","18,620.00","19,450.00","18,260.10","7.07K","3.40%"
"Apr 08, 2020","18,318.20","18,950.00","19,170.00","18,155.05","9.93K","-2.33%"
"Apr 07, 2020","18,755.70","18,500.00","18,940.00","18,000.00","9.69K","7.24%"
"Apr 03, 2020","17,490.10","18,410.00","18,650.00","17,175.00","7.59K","-5.30%"
"Apr 01, 2020","18,469.55","19,080.05","19,080.05","18,100.00","2.82K","-1.90%"
"Mar 31, 2020","18,827.95","17,799.90","19,400.00","17,764.90","6.66K","7.98%"
"Mar 30, 2020","17,436.35","17,210.00","17,490.00","17,000.00","2.76K","-1.20%"
"Mar 27, 2020","17,648.60","18,500.00","18,500.00","17,416.05","13.81K","-1.62%"
"Mar 26, 2020","17,939.85","16,860.00","18,200.00","16,450.00","8.78K","6.40%"
"Mar 25, 2020","16,861.35","16,019.00","16,989.90","15,700.00","10.89K","5.27%"
"Mar 24, 2020","16,017.50","16,350.00","16,600.00","15,890.00","6.27K","0.82%"
"Mar 23, 2020","15,887.25","16,300.00","16,600.00","15,701.00","14.42K","-8.52%"
"Mar 20, 2020","17,366.30","17,000.00","17,500.00","16,900.00","6.45K","2.57%"
"Mar 19, 2020","16,931.15","17,000.00","17,546.85","16,317.95","12.13K","-3.47%"
"Mar 18, 2020","17,539.25","18,249.00","18,551.85","17,425.05","8.05K","-2.94%"
"Mar 17, 2020","18,070.95","19,100.00","19,100.00","18,000.00","5.77K","-3.13%"
