"Date","Price","Open","High","Low","Change %"
"Feb 06, 2018","53.872","53.872","53.872","53.872","-2.92%"
"Feb 05, 2018","55.493","55.493","55.493","55.493","-0.73%"
"Feb 02, 2018","55.903","55.903","55.903","55.903","-0.73%"
"Feb 01, 2018","56.312","56.312","56.312","56.312","0.01%"
"Jan 31, 2018","56.309","56.309","56.309","56.309","-0.55%"
"Jan 30, 2018","56.622","56.622","56.622","56.622","-0.62%"
"Jan 29, 2018","56.973","56.973","56.973","56.973","1.05%"
"Jan 26, 2018","56.380","56.380","56.380","56.380","0.01%"
"Jan 25, 2018","56.377","56.377","56.377","56.377","-0.35%"
"Jan 24, 2018","56.575","56.575","56.575","56.575","0.76%"
"Jan 23, 2018","56.149","56.149","56.149","56.149","1.85%"
