"Date","Price","Open","High","Low","Change %"
"Jul 23, 2019","26.696","26.696","26.696","26.696","0.13%"
"Jul 22, 2019","26.661","26.661","26.661","26.661","-0.31%"
"Jul 19, 2019","26.745","26.745","26.745","26.745","-1.31%"
"Jul 18, 2019","27.099","27.099","27.099","27.099","-1.15%"
"Jul 17, 2019","27.413","27.413","27.413","27.413","0.36%"
"Jul 16, 2019","27.314","27.314","27.314","27.314","0.60%"
"Jul 15, 2019","27.151","27.151","27.151","27.151","-0.70%"
"Jul 12, 2019","27.342","27.342","27.342","27.342","-0.38%"
"Jul 11, 2019","27.445","27.445","27.445","27.445","0.53%"
"Jul 10, 2019","27.301","27.301","27.301","27.301","-0.93%"
"Jul 09, 2019","27.558","27.558","27.558","27.558","0.65%"
"Jul 08, 2019","27.380","27.380","27.380","27.380","-2.86%"
"Jul 05, 2019","28.185","28.185","28.185","28.185","-1.26%"
"Jul 04, 2019","28.546","28.546","28.546","28.546","0.20%"
"Jul 03, 2019","28.489","28.489","28.489","28.489","0.27%"
"Jul 02, 2019","28.413","28.413","28.413","28.413","0.05%"
"Jul 01, 2019","28.399","28.399","28.399","28.399","0.38%"
"Jun 28, 2019","28.291","28.291","28.291","28.291","-0.13%"
"Jun 27, 2019","28.329","28.329","28.329","28.329","0.58%"
"Jun 26, 2019","28.165","28.165","28.165","28.165","0.99%"
"Jun 25, 2019","27.890","27.890","27.890","27.890","0.67%"
"Jun 24, 2019","27.704","27.704","27.704","27.704","-0.05%"
"Jun 21, 2019","27.719","27.719","27.719","27.719","-0.29%"
"Jun 20, 2019","27.801","27.801","27.801","27.801","1.51%"
"Jun 19, 2019","27.387","27.387","27.387","27.387","-0.47%"
"Jun 18, 2019","27.515","27.515","27.515","27.515","0.39%"
"Jun 17, 2019","27.408","27.408","27.408","27.408","-1.32%"
"Jun 14, 2019","27.774","27.774","27.774","27.774","-0.71%"
"Jun 13, 2019","27.974","27.974","27.974","27.974","-0.13%"
"Jun 12, 2019","28.010","28.010","28.010","28.010","-0.34%"
"Jun 11, 2019","28.106","28.106","28.106","28.106","0.39%"
"Jun 10, 2019","27.997","27.997","27.997","27.997","0.05%"
"Jun 07, 2019","27.984","27.984","27.984","27.984","0.43%"
"Jun 06, 2019","27.863","27.863","27.863","27.863","-2.28%"
"Jun 04, 2019","28.512","28.512","28.512","28.512","-0.45%"
"Jun 03, 2019","28.641","28.641","28.641","28.641","0.65%"
"May 31, 2019","28.457","28.457","28.457","28.457","-0.57%"
"May 30, 2019","28.621","28.621","28.621","28.621","0.42%"
"May 29, 2019","28.500","28.500","28.500","28.500","-1.02%"
"May 28, 2019","28.793","28.793","28.793","28.793","-0.53%"
"May 27, 2019","28.947","28.947","28.947","28.947","2.44%"
"May 24, 2019","28.257","28.257","28.257","28.257","3.28%"
"May 23, 2019","27.360","27.360","27.360","27.360","0.77%"
"May 22, 2019","27.152","27.152","27.152","27.152","0.75%"
"May 21, 2019","26.951","26.951","26.951","26.951","-1.09%"
"May 20, 2019","27.249","27.249","27.249","27.249","4.97%"
"May 17, 2019","25.958","25.958","25.958","25.958","0.99%"
"May 16, 2019","25.703","25.703","25.703","25.703","0.82%"
"May 15, 2019","25.493","25.493","25.493","25.493","-0.70%"
"May 14, 2019","25.672","25.672","25.672","25.672","1.20%"
"May 13, 2019","25.367","25.367","25.367","25.367","-1.55%"
"May 10, 2019","25.766","25.766","25.766","25.766","0.33%"
"May 09, 2019","25.680","25.680","25.680","25.680","-0.50%"
"May 08, 2019","25.809","25.809","25.809","25.809","-1.24%"
"May 07, 2019","26.133","26.133","26.133","26.133","-0.44%"
"May 06, 2019","26.248","26.248","26.248","26.248","-0.92%"
"May 03, 2019","26.491","26.491","26.491","26.491","0.43%"
"May 02, 2019","26.377","26.377","26.377","26.377","-0.81%"
"Apr 30, 2019","26.593","26.593","26.593","26.593","-0.63%"
"Apr 26, 2019","26.762","26.762","26.762","26.762","0.77%"
"Apr 25, 2019","26.558","26.558","26.558","26.558","-0.37%"
"Apr 24, 2019","26.657","26.657","26.657","26.657","0.50%"
"Apr 23, 2019","26.525","26.525","26.525","26.525","-0.39%"
"Apr 22, 2019","26.629","26.629","26.629","26.629","-1.49%"
"Apr 18, 2019","27.031","27.031","27.031","27.031","-0.97%"
"Apr 16, 2019","27.295","27.295","27.295","27.295","0.93%"
"Apr 15, 2019","27.044","27.044","27.044","27.044","0.10%"
"Apr 12, 2019","27.016","27.016","27.016","27.016","0.45%"
"Apr 11, 2019","26.896","26.896","26.896","26.896","0.24%"
"Apr 10, 2019","26.832","26.832","26.832","26.832","-0.42%"
"Apr 09, 2019","26.945","26.945","26.945","26.945","0.19%"
"Apr 08, 2019","26.894","26.894","26.894","26.894","-0.20%"
"Apr 05, 2019","26.949","26.949","26.949","26.949","0.36%"
"Apr 04, 2019","26.853","26.853","26.853","26.853","-0.48%"
"Apr 03, 2019","26.983","26.983","26.983","26.983","-1.03%"
"Apr 02, 2019","27.265","27.265","27.265","27.265","-0.03%"
"Apr 01, 2019","27.272","27.272","27.272","27.272","0.15%"
"Mar 29, 2019","27.232","27.232","27.232","27.232","0.87%"
"Mar 28, 2019","26.998","26.998","26.998","26.998","0.77%"
"Mar 27, 2019","26.793","26.793","26.793","26.793","0.37%"
"Mar 26, 2019","26.693","26.693","26.693","26.693","1.14%"
"Mar 25, 2019","26.391","26.391","26.391","26.391","-1.19%"
"Mar 22, 2019","26.708","26.708","26.708","26.708","0.01%"
"Mar 20, 2019","26.706","26.706","26.706","26.706","-0.44%"
"Mar 19, 2019","26.823","26.823","26.823","26.823","0.66%"
"Mar 18, 2019","26.647","26.647","26.647","26.647","0.14%"
"Mar 15, 2019","26.609","26.609","26.609","26.609","0.46%"
"Mar 14, 2019","26.487","26.487","26.487","26.487","-0.15%"
"Mar 13, 2019","26.527","26.527","26.527","26.527","0.08%"
"Mar 12, 2019","26.506","26.506","26.506","26.506","1.59%"
"Mar 11, 2019","26.092","26.092","26.092","26.092","2.13%"
"Mar 08, 2019","25.548","25.548","25.548","25.548","-0.06%"
"Mar 07, 2019","25.563","25.563","25.563","25.563","0.27%"
"Mar 06, 2019","25.495","25.495","25.495","25.495","1.39%"
"Mar 05, 2019","25.146","25.146","25.146","25.146","3.18%"
"Mar 01, 2019","24.371","24.371","24.371","24.371","1.66%"
"Feb 28, 2019","23.973","23.973","23.973","23.973","0.69%"
"Feb 27, 2019","23.808","23.808","23.808","23.808","0.47%"
"Feb 26, 2019","23.697","23.697","23.697","23.697","-0.49%"
"Feb 25, 2019","23.813","23.813","23.813","23.813","0.43%"
"Feb 22, 2019","23.710","23.710","23.710","23.710","0.58%"
"Feb 21, 2019","23.573","23.573","23.573","23.573","1.07%"
"Feb 20, 2019","23.323","23.323","23.323","23.323","1.62%"
"Feb 19, 2019","22.952","22.952","22.952","22.952","0.33%"
"Feb 18, 2019","22.876","22.876","22.876","22.876","-1.07%"
"Feb 15, 2019","23.123","23.123","23.123","23.123","-0.09%"
"Feb 14, 2019","23.143","23.143","23.143","23.143","0.09%"
"Feb 13, 2019","23.123","23.123","23.123","23.123","-0.86%"
"Feb 12, 2019","23.324","23.324","23.324","23.324","-0.56%"
"Feb 11, 2019","23.455","23.455","23.455","23.455","-1.23%"
"Feb 08, 2019","23.748","23.748","23.748","23.748","-12.59%"
"Feb 07, 2019","27.169","27.169","27.169","27.169","0.32%"
"Feb 06, 2019","27.081","27.081","27.081","27.081","0.62%"
"Feb 05, 2019","26.913","26.913","26.913","26.913","-0.60%"
"Feb 04, 2019","27.075","27.075","27.075","27.075","-0.57%"
"Feb 01, 2019","27.230","27.230","27.230","27.230","-0.59%"
"Jan 31, 2019","27.392","27.392","27.392","27.392","0.91%"
"Jan 30, 2019","27.145","27.145","27.145","27.145","0.89%"
"Jan 29, 2019","26.906","26.906","26.906","26.906","-0.03%"
"Jan 28, 2019","26.914","26.914","26.914","26.914","-1.85%"
"Jan 25, 2019","27.422","27.422","27.422","27.422","-0.80%"
"Jan 24, 2019","27.642","27.642","27.642","27.642","-0.37%"
"Jan 23, 2019","27.744","27.744","27.744","27.744","-0.40%"
"Jan 22, 2019","27.855","27.855","27.855","27.855","-0.84%"
"Jan 21, 2019","28.092","28.092","28.092","28.092","-0.47%"
"Jan 18, 2019","28.225","28.225","28.225","28.225","-0.73%"
"Jan 17, 2019","28.433","28.433","28.433","28.433","-0.21%"
"Jan 16, 2019","28.492","28.492","28.492","28.492","0.04%"
"Jan 15, 2019","28.480","28.480","28.480","28.480","0.67%"
"Jan 14, 2019","28.291","28.291","28.291","28.291","-0.89%"
"Jan 11, 2019","28.544","28.544","28.544","28.544","-0.47%"
"Jan 10, 2019","28.678","28.678","28.678","28.678","-0.09%"
"Jan 09, 2019","28.703","28.703","28.703","28.703","-0.16%"
"Jan 08, 2019","28.748","28.748","28.748","28.748","0.58%"
"Jan 07, 2019","28.582","28.582","28.582","28.582","0.32%"
"Jan 04, 2019","28.490","28.490","28.490","28.490","0.41%"
"Jan 03, 2019","28.373","28.373","28.373","28.373","-0.94%"
"Jan 02, 2019","28.641","28.641","28.641","28.641","-0.76%"
"Jan 01, 2019","28.861","28.861","28.861","28.861","0.36%"
"Dec 31, 2018","28.758","28.758","28.758","28.758","0.45%"
"Dec 28, 2018","28.629","28.629","28.629","28.629","0.81%"
"Dec 27, 2018","28.399","28.399","28.399","28.399","0.18%"
"Dec 26, 2018","28.349","28.349","28.349","28.349","0.67%"
"Dec 24, 2018","28.161","28.161","28.161","28.161","-0.73%"
"Dec 21, 2018","28.368","28.368","28.368","28.368","-1.56%"
"Dec 20, 2018","28.817","28.817","28.817","28.817","-0.18%"
"Dec 19, 2018","28.868","28.868","28.868","28.868","1.35%"
"Dec 18, 2018","28.484","28.484","28.484","28.484","0.74%"
"Dec 17, 2018","28.274","28.274","28.274","28.274","0.30%"
"Dec 14, 2018","28.189","28.189","28.189","28.189","0.09%"
"Dec 13, 2018","28.164","28.164","28.164","28.164","0.73%"
"Dec 12, 2018","27.961","27.961","27.961","27.961","2.17%"
"Dec 11, 2018","27.366","27.366","27.366","27.366","0.42%"
"Dec 10, 2018","27.251","27.251","27.251","27.251","-1.49%"
"Dec 07, 2018","27.663","27.663","27.663","27.663","0.31%"
"Dec 06, 2018","27.577","27.577","27.577","27.577","-1.46%"
"Dec 05, 2018","27.986","27.986","27.986","27.986","-1.31%"
"Dec 04, 2018","28.357","28.357","28.357","28.357","0.00%"
"Dec 03, 2018","28.356","28.356","28.356","28.356","0.47%"
"Nov 30, 2018","28.224","28.224","28.224","28.224","0.00%"
"Nov 29, 2018","28.223","28.223","28.223","28.223","0.94%"
"Nov 28, 2018","27.960","27.960","27.960","27.960","-0.30%"
"Nov 27, 2018","28.045","28.045","28.045","28.045","0.16%"
"Nov 26, 2018","28.001","28.001","28.001","28.001","0.25%"
"Nov 22, 2018","27.932","27.932","27.932","27.932","-0.73%"
"Nov 21, 2018","28.138","28.138","28.138","28.138","0.16%"
"Nov 20, 2018","28.094","28.094","28.094","28.094","-0.91%"
"Nov 19, 2018","28.352","28.352","28.352","28.352","0.22%"
"Nov 16, 2018","28.290","28.290","28.290","28.290","0.22%"
"Nov 15, 2018","28.228","28.228","28.228","28.228","0.56%"
"Nov 14, 2018","28.071","28.071","28.071","28.071","0.46%"
"Nov 13, 2018","27.942","27.942","27.942","27.942","1.11%"
"Nov 12, 2018","27.634","27.634","27.634","27.634","-0.92%"
"Nov 09, 2018","27.890","27.890","27.890","27.890","0.98%"
"Nov 06, 2018","27.619","27.619","27.619","27.619","-0.09%"
"Nov 05, 2018","27.645","27.645","27.645","27.645","-0.30%"
"Nov 02, 2018","27.729","27.729","27.729","27.729","1.56%"
"Nov 01, 2018","27.302","27.302","27.302","27.302","1.02%"
"Oct 31, 2018","27.025","27.025","27.025","27.025","1.74%"
"Oct 30, 2018","26.562","26.562","26.562","26.562","0.53%"
"Oct 29, 2018","26.421","26.421","26.421","26.421","2.89%"
"Oct 26, 2018","25.680","25.680","25.680","25.680","-0.29%"
"Oct 25, 2018","25.755","25.755","25.755","25.755","-1.43%"
"Oct 24, 2018","26.128","26.128","26.128","26.128","0.50%"
"Oct 23, 2018","25.999","25.999","25.999","25.999","-1.00%"
"Oct 22, 2018","26.262","26.262","26.262","26.262","-0.57%"
"Oct 19, 2018","26.413","26.413","26.413","26.413","-1.17%"
"Oct 17, 2018","26.727","26.727","26.727","26.727","-2.11%"
"Oct 16, 2018","27.302","27.302","27.302","27.302","1.31%"
"Oct 15, 2018","26.949","26.949","26.949","26.949","-0.05%"
"Oct 12, 2018","26.962","26.962","26.962","26.962","2.59%"
"Oct 11, 2018","26.281","26.281","26.281","26.281","-2.01%"
"Oct 10, 2018","26.821","26.821","26.821","26.821","3.16%"
"Oct 09, 2018","25.999","25.999","25.999","25.999","-0.18%"
"Oct 08, 2018","26.047","26.047","26.047","26.047","-0.81%"
"Oct 05, 2018","26.260","26.260","26.260","26.260","-3.34%"
"Oct 04, 2018","27.166","27.166","27.166","27.166","-1.10%"
"Oct 03, 2018","27.468","27.468","27.468","27.468","-0.45%"
"Oct 01, 2018","27.591","27.591","27.591","27.591","0.45%"
"Sep 28, 2018","27.467","27.467","27.467","27.467","-1.67%"
"Sep 27, 2018","27.934","27.934","27.934","27.934","-1.27%"
"Sep 26, 2018","28.294","28.294","28.294","28.294","0.39%"
"Sep 25, 2018","28.184","28.184","28.184","28.184","0.45%"
"Sep 24, 2018","28.058","28.058","28.058","28.058","-2.16%"
"Sep 21, 2018","28.678","28.678","28.678","28.678","-1.00%"
"Sep 19, 2018","28.968","28.968","28.968","28.968","-0.14%"
"Sep 18, 2018","29.008","29.008","29.008","29.008","-1.42%"
"Sep 17, 2018","29.427","29.427","29.427","29.427","-0.75%"
"Sep 14, 2018","29.649","29.649","29.649","29.649","1.76%"
"Sep 12, 2018","29.137","29.137","29.137","29.137","-0.15%"
"Sep 11, 2018","29.181","29.181","29.181","29.181","-1.28%"
"Sep 10, 2018","29.558","29.558","29.558","29.558","-1.38%"
"Sep 07, 2018","29.973","29.973","29.973","29.973","0.02%"
"Sep 06, 2018","29.966","29.966","29.966","29.966","0.26%"
"Sep 05, 2018","29.887","29.887","29.887","29.887","-0.56%"
"Sep 04, 2018","30.054","30.054","30.054","30.054","-1.98%"
"Sep 03, 2018","30.660","30.660","30.660","30.660","-0.29%"
"Aug 31, 2018","30.750","30.750","30.750","30.750","0.23%"
"Aug 30, 2018","30.680","30.680","30.680","30.680","0.22%"
"Aug 29, 2018","30.612","30.612","30.612","30.612","-0.06%"
"Aug 28, 2018","30.629","30.629","30.629","30.629","-0.19%"
"Aug 27, 2018","30.688","30.688","30.688","30.688","0.84%"
"Aug 24, 2018","30.433","30.433","30.433","30.433","-0.26%"
"Aug 23, 2018","30.513","30.513","30.513","30.513","-0.43%"
"Aug 21, 2018","30.646","30.646","30.646","30.646","0.02%"
"Aug 20, 2018","30.641","30.641","30.641","30.641","0.90%"
"Aug 17, 2018","30.369","30.369","30.369","30.369","1.32%"
"Aug 16, 2018","29.972","29.972","29.972","29.972","-0.76%"
"Aug 14, 2018","30.203","30.203","30.203","30.203","0.27%"
"Aug 13, 2018","30.121","30.121","30.121","30.121","-1.34%"
"Aug 10, 2018","30.531","30.531","30.531","30.531","-0.77%"
"Aug 09, 2018","30.768","30.768","30.768","30.768","0.49%"
"Aug 08, 2018","30.617","30.617","30.617","30.617","0.13%"
"Aug 07, 2018","30.578","30.578","30.578","30.578","-0.30%"
"Aug 06, 2018","30.671","30.671","30.671","30.671","0.56%"
"Aug 03, 2018","30.499","30.499","30.499","30.499","1.03%"
"Aug 02, 2018","30.188","30.188","30.188","30.188","-0.15%"
"Aug 01, 2018","30.233","30.233","30.233","30.233","-0.27%"
"Jul 31, 2018","30.316","30.316","30.316","30.316","0.21%"
"Jul 30, 2018","30.252","30.252","30.252","30.252","0.67%"
"Jul 27, 2018","30.050","30.050","30.050","30.050","1.35%"
"Jul 26, 2018","29.649","29.649","29.649","29.649","0.88%"
"Jul 25, 2018","29.389","29.389","29.389","29.389","0.18%"
"Jul 24, 2018","29.337","29.337","29.337","29.337","2.02%"
"Jul 23, 2018","28.755","28.755","28.755","28.755","1.16%"
"Jul 20, 2018","28.425","28.425","28.425","28.425","0.09%"
"Jul 19, 2018","28.400","28.400","28.400","28.400","-0.65%"
"Jul 18, 2018","28.586","28.586","28.586","28.586","-1.02%"
"Jul 17, 2018","28.880","28.880","28.880","28.880","1.24%"
"Jul 16, 2018","28.525","28.525","28.525","28.525","-2.26%"
"Jul 13, 2018","29.186","29.186","29.186","29.186","-0.74%"
"Jul 12, 2018","29.403","29.403","29.403","29.403","0.22%"
"Jul 11, 2018","29.339","29.339","29.339","29.339","-0.58%"
"Jul 10, 2018","29.511","29.511","29.511","29.511","1.02%"
"Jul 09, 2018","29.214","29.214","29.214","29.214","1.29%"
"Jul 06, 2018","28.841","28.841","28.841","28.841","0.48%"
"Jul 05, 2018","28.704","28.704","28.704","28.704","0.18%"
"Jul 04, 2018","28.653","28.653","28.653","28.653","0.09%"
"Jul 03, 2018","28.626","28.626","28.626","28.626","0.11%"
"Jul 02, 2018","28.595","28.595","28.595","28.595","-0.69%"
"Jun 29, 2018","28.793","28.793","28.793","28.793","1.97%"
"Jun 28, 2018","28.238","28.238","28.238","28.238","-1.78%"
"Jun 27, 2018","28.749","28.749","28.749","28.749","-2.09%"
"Jun 26, 2018","29.362","29.362","29.362","29.362","-0.56%"
"Jun 25, 2018","29.527","29.527","29.527","29.527","-1.18%"
"Jun 22, 2018","29.879","29.879","29.879","29.879","0.49%"
"Jun 21, 2018","29.732","29.732","29.732","29.732","-0.30%"
"Jun 20, 2018","29.820","29.820","29.820","29.820","-0.05%"
"Jun 19, 2018","29.834","29.834","29.834","29.834","-1.24%"
"Jun 18, 2018","30.210","30.210","30.210","30.210","-0.44%"
"Jun 15, 2018","30.345","30.345","30.345","30.345","-1.00%"
"Jun 14, 2018","30.653","30.653","30.653","30.653","-0.71%"
"Jun 13, 2018","30.871","30.871","30.871","30.871","-0.21%"
"Jun 12, 2018","30.935","30.935","30.935","30.935","0.52%"
"Jun 11, 2018","30.774","30.774","30.774","30.774","0.00%"
"Jun 08, 2018","30.773","30.773","30.773","30.773","-0.29%"
"Jun 07, 2018","30.861","30.861","30.861","30.861","1.62%"
"Jun 06, 2018","30.370","30.370","30.370","30.370","0.84%"
"Jun 05, 2018","30.117","30.117","30.117","30.117","-1.48%"
"Jun 04, 2018","30.570","30.570","30.570","30.570","-1.33%"
"Jun 01, 2018","30.982","30.982","30.982","30.982","-1.19%"
"May 31, 2018","31.354","31.354","31.354","31.354","0.14%"
"May 30, 2018","31.309","31.309","31.309","31.309","-0.70%"
"May 29, 2018","31.529","31.529","31.529","31.529","-0.59%"
"May 28, 2018","31.717","31.717","31.717","31.717","1.63%"
"May 25, 2018","31.207","31.207","31.207","31.207","1.17%"
"May 24, 2018","30.847","30.847","30.847","30.847","0.34%"
"May 23, 2018","30.742","30.742","30.742","30.742","-0.93%"
"May 22, 2018","31.032","31.032","31.032","31.032","0.62%"
"May 21, 2018","30.840","30.840","30.840","30.840","-1.47%"
"May 18, 2018","31.301","31.301","31.301","31.301","-1.76%"
"May 17, 2018","31.862","31.862","31.862","31.862","-0.26%"
"May 16, 2018","31.944","31.944","31.944","31.944","-0.73%"
"May 15, 2018","32.179","32.179","32.179","32.179","-0.35%"
"May 14, 2018","32.291","32.291","32.291","32.291","-0.18%"
"May 11, 2018","32.350","32.350","32.350","32.350","0.92%"
"May 10, 2018","32.055","32.055","32.055","32.055","-0.64%"
"May 09, 2018","32.261","32.261","32.261","32.261","-0.44%"
"May 08, 2018","32.405","32.405","32.405","32.405","0.24%"
"May 07, 2018","32.329","32.329","32.329","32.329","0.82%"
"May 04, 2018","32.067","32.067","32.067","32.067","-0.11%"
"May 03, 2018","32.102","32.102","32.102","32.102","-0.23%"
"May 02, 2018","32.177","32.177","32.177","32.177","-1.16%"
"Apr 30, 2018","32.554","32.554","32.554","32.554","0.56%"
"Apr 27, 2018","32.374","32.374","32.374","32.374","0.96%"
"Apr 26, 2018","32.065","32.065","32.065","32.065","0.03%"
"Apr 25, 2018","32.054","32.054","32.054","32.054","-1.10%"
"Apr 24, 2018","32.410","32.410","32.410","32.410","0.20%"
"Apr 23, 2018","32.345","32.345","32.345","32.345","0.08%"
"Apr 20, 2018","32.320","32.320","32.320","32.320","-0.77%"
"Apr 19, 2018","32.570","32.570","32.570","32.570","0.56%"
"Apr 18, 2018","32.388","32.388","32.388","32.388","0.01%"
"Apr 17, 2018","32.386","32.386","32.386","32.386","0.11%"
"Apr 16, 2018","32.349","32.349","32.349","32.349","0.49%"
"Apr 13, 2018","32.191","32.191","32.191","32.191","-0.33%"
"Apr 12, 2018","32.296","32.296","32.296","32.296","-0.58%"
"Apr 11, 2018","32.486","32.486","32.486","32.486","-0.37%"
"Apr 10, 2018","32.608","32.608","32.608","32.608","0.89%"
"Apr 06, 2018","32.321","32.321","32.321","32.321","0.41%"
"Apr 05, 2018","32.188","32.188","32.188","32.188","2.26%"
"Apr 04, 2018","31.477","31.477","31.477","31.477","-1.35%"
"Apr 03, 2018","31.909","31.909","31.909","31.909","1.06%"
"Apr 02, 2018","31.575","31.575","31.575","31.575","0.75%"
"Mar 28, 2018","31.340","31.340","31.340","31.340","-0.44%"
"Mar 27, 2018","31.479","31.479","31.479","31.479","1.22%"
"Mar 26, 2018","31.099","31.099","31.099","31.099","1.61%"
"Mar 23, 2018","30.605","30.605","30.605","30.605","-1.37%"
"Mar 22, 2018","31.031","31.031","31.031","31.031","-0.75%"
"Mar 21, 2018","31.266","31.266","31.266","31.266","0.28%"
"Mar 20, 2018","31.179","31.179","31.179","31.179","0.20%"
"Mar 19, 2018","31.116","31.116","31.116","31.116","-1.26%"
"Mar 16, 2018","31.513","31.513","31.513","31.513","-1.06%"
"Mar 15, 2018","31.852","31.852","31.852","31.852","-0.12%"
"Mar 14, 2018","31.889","31.889","31.889","31.889","1.75%"
"Mar 09, 2018","31.341","31.341","31.341","31.341","-0.59%"
"Mar 08, 2018","31.528","31.528","31.528","31.528","0.77%"
"Mar 07, 2018","31.286","31.286","31.286","31.286","-1.61%"
"Mar 06, 2018","31.797","31.797","31.797","31.797","-0.84%"
"Mar 05, 2018","32.065","32.065","32.065","32.065","-0.95%"
"Mar 01, 2018","32.373","32.373","32.373","32.373","-0.42%"
"Feb 28, 2018","32.511","32.511","32.511","32.511","-0.34%"
"Feb 27, 2018","32.622","32.622","32.622","32.622","-0.59%"
"Feb 26, 2018","32.815","32.815","32.815","32.815","1.15%"
"Feb 23, 2018","32.441","32.441","32.441","32.441","1.46%"
"Feb 22, 2018","31.973","31.973","31.973","31.973","-0.53%"
"Feb 21, 2018","32.144","32.144","32.144","32.144","-0.06%"
"Feb 20, 2018","32.162","32.162","32.162","32.162","0.08%"
"Feb 19, 2018","32.136","32.136","32.136","32.136","-1.51%"
"Feb 16, 2018","32.630","32.630","32.630","32.630","-1.54%"
"Feb 15, 2018","33.142","33.142","33.142","33.142","-0.44%"
"Feb 14, 2018","33.289","33.289","33.289","33.289","-0.49%"
"Feb 12, 2018","33.453","33.453","33.453","33.453","1.37%"
"Feb 09, 2018","33.001","33.001","33.001","33.001","-10.64%"
"Feb 08, 2018","36.930","36.930","36.930","36.930","1.57%"
"Feb 07, 2018","36.359","36.359","36.359","36.359","1.12%"
"Feb 06, 2018","35.958","35.958","35.958","35.958","-1.17%"
"Feb 05, 2018","36.385","36.385","36.385","36.385","-1.06%"
"Feb 02, 2018","36.774","36.774","36.774","36.774","-3.51%"
"Feb 01, 2018","38.110","38.110","38.110","38.110","0.08%"
"Jan 31, 2018","38.078","38.078","38.078","38.078","-0.70%"
"Jan 30, 2018","38.347","38.347","38.347","38.347","-0.60%"
"Jan 29, 2018","38.578","38.578","38.578","38.578","-0.69%"
"Jan 25, 2018","38.847","38.847","38.847","38.847","-0.68%"
"Jan 24, 2018","39.111","39.111","39.111","39.111","-0.33%"
"Jan 23, 2018","39.240","39.240","39.240","39.240","1.19%"
"Jan 22, 2018","38.777","38.777","38.777","38.777","0.39%"
"Jan 19, 2018","38.626","38.626","38.626","38.626","0.63%"
"Jan 18, 2018","38.383","38.383","38.383","38.383","-1.25%"
"Jan 17, 2018","38.867","38.867","38.867","38.867","0.81%"
"Jan 16, 2018","38.555","38.555","38.555","38.555","-1.61%"
"Jan 15, 2018","39.184","39.184","39.184","39.184","-0.07%"
"Jan 12, 2018","39.213","39.213","39.213","39.213","0.09%"
"Jan 11, 2018","39.177","39.177","39.177","39.177","0.11%"
"Jan 10, 2018","39.134","39.134","39.134","39.134","-0.21%"
"Jan 09, 2018","39.216","39.216","39.216","39.216","-0.16%"
"Jan 08, 2018","39.279","39.279","39.279","39.279","0.62%"
"Jan 05, 2018","39.037","39.037","39.037","39.037","0.61%"
"Jan 04, 2018","38.800","38.800","38.800","38.800","1.06%"
"Jan 03, 2018","38.393","38.393","38.393","38.393","0.65%"
"Jan 02, 2018","38.144","38.144","38.144","38.144","-0.64%"
"Jan 01, 2018","38.389","38.389","38.389","38.389","-0.35%"
"Dec 29, 2017","38.523","38.523","38.523","38.523","-0.14%"
"Dec 28, 2017","38.577","38.577","38.577","38.577","-0.14%"
"Dec 27, 2017","38.632","38.632","38.632","38.632","-0.59%"
"Dec 26, 2017","38.860","38.860","38.860","38.860","1.00%"
"Dec 22, 2017","38.477","38.477","38.477","38.477","0.75%"
"Dec 21, 2017","38.189","38.189","38.189","38.189","0.96%"
"Dec 20, 2017","37.824","37.824","37.824","37.824","0.20%"
"Dec 19, 2017","37.749","37.749","37.749","37.749","1.00%"
"Dec 18, 2017","37.376","37.376","37.376","37.376","0.85%"
"Dec 15, 2017","37.061","37.061","37.061","37.061","0.92%"
"Dec 14, 2017","36.724","36.724","36.724","36.724","0.05%"
"Dec 13, 2017","36.707","36.707","36.707","36.707","-0.66%"
"Dec 12, 2017","36.952","36.952","36.952","36.952","-0.77%"
"Dec 11, 2017","37.238","37.238","37.238","37.238","0.05%"
"Dec 08, 2017","37.219","37.219","37.219","37.219","0.74%"
"Dec 07, 2017","36.944","36.944","36.944","36.944","1.61%"
"Dec 06, 2017","36.358","36.358","36.358","36.358","-0.96%"
"Dec 05, 2017","36.709","36.709","36.709","36.709","-0.08%"
"Dec 04, 2017","36.738","36.738","36.738","36.738","-0.29%"
"Dec 01, 2017","36.844","36.844","36.844","36.844","-1.39%"
"Nov 30, 2017","37.363","37.363","37.363","37.363","-0.44%"
"Nov 29, 2017","37.529","37.529","37.529","37.529","0.11%"
"Nov 28, 2017","37.488","37.488","37.488","37.488","-0.09%"
"Nov 27, 2017","37.522","37.522","37.522","37.522","0.73%"
"Nov 24, 2017","37.251","37.251","37.251","37.251","0.27%"
"Nov 23, 2017","37.149","37.149","37.149","37.149","0.25%"
"Nov 22, 2017","37.058","37.058","37.058","37.058","0.37%"
"Nov 21, 2017","36.923","36.923","36.923","36.923","0.61%"
"Nov 20, 2017","36.699","36.699","36.699","36.699","0.45%"
"Nov 17, 2017","36.533","36.533","36.533","36.533","1.13%"
"Nov 16, 2017","36.126","36.126","36.126","36.126","0.88%"
"Nov 15, 2017","35.812","35.812","35.812","35.812","-0.87%"
"Nov 14, 2017","36.125","36.125","36.125","36.125","-0.33%"
"Nov 13, 2017","36.246","36.246","36.246","36.246","-0.88%"
"Nov 10, 2017","36.567","36.567","36.567","36.567","0.41%"
"Nov 09, 2017","36.419","36.419","36.419","36.419","0.44%"
"Nov 08, 2017","36.259","36.259","36.259","36.259","-0.77%"
"Nov 07, 2017","36.539","36.539","36.539","36.539","-1.24%"
"Nov 06, 2017","36.998","36.998","36.998","36.998","0.03%"
